368000.74355673674,3955744.7703539226
368003.92279213428,3955742.5468287044
368003.69354142604,3955742.2190420162
368000.51430602849,3955744.4425672344
368000.28505532019,3955744.1147805466
368003.46429071773,3955741.8912553284
368003.23504000943,3955741.5634686407
368000.05580461188,3955743.7869938589
367999.82655390364,3955743.4592071711
368003.00578930118,3955741.2356819529
