368000.91615145438,3955745.6580633717
368004.59528408968,3955746.3776286314
368004.67206149519,3955745.9850662416
368000.99292885989,3955745.2655009818
368001.06970626535,3955744.872938592
368004.74883890065,3955745.5925038517
368004.8256163061,3955745.1999414619
368001.1464836708,3955744.4803762021
368001.22326107626,3955744.0878138118
368004.90239371156,3955744.8073790716
